id,language,is_tts,group_key
hi_f_health_00356,Hindi,0,hi_f
hi_f_books_05186,Hindi,1,hi_f
hi_f_politics_03934,Hindi,1,hi_f
hi_f_health_02292,Hindi,0,hi_f
hi_f_books_08060,Hindi,1,hi_f
hi_f_politics_00150,Hindi,0,hi_f
hi_f_agri_01203,Hindi,0,hi_f
hi_f_other_01136,Hindi,1,hi_f
hi_f_weather_01291,Hindi,1,hi_f
hi_f_weather_01514,Hindi,0,hi_f
hi_f_books_03814,Hindi,1,hi_f
hi_f_general_00888,Hindi,1,hi_f
hi_f_other_00204,Hindi,0,hi_f
hi_f_books_00977,Hindi,0,hi_f
hi_f_other_03804,Hindi,0,hi_f
hi_f_books_03595,Hindi,1,hi_f
hi_f_education_00340,Hindi,0,hi_f
hi_f_other_01845,Hindi,1,hi_f
hi_f_weather_03345,Hindi,1,hi_f
hi_f_agri_02243,Hindi,0,hi_f
hi_f_weather_02982,Hindi,0,hi_f
hi_f_weather_02466,Hindi,0,hi_f
hi_f_weather_02947,Hindi,1,hi_f
hi_f_weather_00698,Hindi,0,hi_f
hi_f_finance_01554,Hindi,1,hi_f
hi_f_health_02991,Hindi,1,hi_f
hi_f_other_03794,Hindi,1,hi_f
hi_f_books_05082,Hindi,0,hi_f
hi_f_weather_00545,Hindi,1,hi_f
hi_f_general_00498,Hindi,1,hi_f
hi_f_books_02210,Hindi,1,hi_f
hi_f_education_02819,Hindi,0,hi_f
hi_f_education_00766,Hindi,1,hi_f
hi_f_books_05752,Hindi,1,hi_f
hi_f_books_03292,Hindi,1,hi_f
hi_f_books_01851,Hindi,1,hi_f
hi_f_general_00892,Hindi,1,hi_f
hi_f_health_01163,Hindi,1,hi_f
hi_f_other_03409,Hindi,0,hi_f
hi_f_health_00216,Hindi,1,hi_f
hi_f_general_02207,Hindi,0,hi_f
hi_f_weather_00521,Hindi,0,hi_f
hi_f_finance_02015,Hindi,1,hi_f
hi_f_other_00332,Hindi,0,hi_f
hi_f_other_01423,Hindi,0,hi_f
hi_f_education_00203,Hindi,0,hi_f
hi_f_health_01856,Hindi,0,hi_f
hi_f_politics_00012,Hindi,1,hi_f
hi_f_finance_00916,Hindi,0,hi_f
hi_f_education_00613,Hindi,1,hi_f
hi_f_books_04913,Hindi,0,hi_f
hi_f_books_05086,Hindi,0,hi_f
hi_f_general_00402,Hindi,0,hi_f
hi_f_education_00302,Hindi,0,hi_f
hi_f_weather_00106,Hindi,0,hi_f
hi_f_books_04442,Hindi,1,hi_f
hi_f_weather_00373,Hindi,1,hi_f
hi_f_other_02018,Hindi,1,hi_f
hi_f_books_02748,Hindi,1,hi_f
hi_f_education_02457,Hindi,0,hi_f
hi_f_agri_00389,Hindi,0,hi_f
hi_f_books_03835,Hindi,1,hi_f
hi_f_education_00529,Hindi,1,hi_f
hi_f_health_02677,Hindi,1,hi_f
hi_f_agri_01945,Hindi,0,hi_f
hi_f_health_00410,Hindi,0,hi_f
hi_f_books_05012,Hindi,0,hi_f
hi_f_books_04830,Hindi,0,hi_f
hi_f_finance_01475,Hindi,0,hi_f
hi_f_health_00983,Hindi,1,hi_f
hi_f_books_00776,Hindi,1,hi_f
hi_f_education_01637,Hindi,1,hi_f
hi_f_other_05320,Hindi,1,hi_f
hi_f_politics_03489,Hindi,0,hi_f
hi_f_books_02941,Hindi,0,hi_f
hi_f_general_00976,Hindi,1,hi_f
hi_f_general_01898,Hindi,1,hi_f
hi_f_general_01315,Hindi,1,hi_f
hi_f_other_03534,Hindi,0,hi_f
hi_f_health_00833,Hindi,1,hi_f
hi_f_politics_00034,Hindi,0,hi_f
hi_f_other_04785,Hindi,0,hi_f
hi_f_other_05344,Hindi,1,hi_f
hi_f_other_01236,Hindi,1,hi_f
hi_f_general_01820,Hindi,1,hi_f
hi_f_books_03147,Hindi,0,hi_f
hi_f_other_00240,Hindi,1,hi_f
hi_f_education_00730,Hindi,0,hi_f
hi_f_general_01405,Hindi,0,hi_f
hi_f_general_01211,Hindi,1,hi_f
hi_f_general_02627,Hindi,1,hi_f
hi_f_weather_03361,Hindi,0,hi_f
hi_f_books_08175,Hindi,0,hi_f
hi_f_other_00662,Hindi,1,hi_f
hi_f_books_03282,Hindi,0,hi_f
hi_f_books_00813,Hindi,0,hi_f
hi_f_education_01951,Hindi,1,hi_f
hi_f_agri_00692,Hindi,0,hi_f
hi_f_other_01575,Hindi,0,hi_f
hi_f_weather_00686,Hindi,1,hi_f
hi_f_health_01698,Hindi,1,hi_f
hi_f_general_03108,Hindi,0,hi_f
hi_f_books_07098,Hindi,0,hi_f
hi_f_finance_02213,Hindi,0,hi_f
hi_f_books_03392,Hindi,0,hi_f
hi_f_books_04832,Hindi,1,hi_f
hi_f_general_00287,Hindi,0,hi_f
hi_f_other_00241,Hindi,1,hi_f
hi_f_weather_00523,Hindi,0,hi_f
hi_f_agri_01668,Hindi,1,hi_f
hi_f_agri_02374,Hindi,1,hi_f
hi_f_education_01344,Hindi,1,hi_f
hi_f_agri_00935,Hindi,0,hi_f
hi_f_books_00337,Hindi,0,hi_f
hi_f_books_02126,Hindi,1,hi_f
hi_f_weather_03416,Hindi,1,hi_f
hi_f_politics_00464,Hindi,1,hi_f
hi_f_education_02486,Hindi,0,hi_f
hi_f_politics_00266,Hindi,0,hi_f
hi_f_general_00207,Hindi,1,hi_f
hi_f_politics_00924,Hindi,1,hi_f
hi_f_other_02028,Hindi,0,hi_f
hi_f_weather_03008,Hindi,1,hi_f
hi_f_books_00335,Hindi,0,hi_f
hi_f_finance_01168,Hindi,0,hi_f
hi_f_books_00003,Hindi,0,hi_f
hi_f_general_01438,Hindi,1,hi_f
hi_f_general_01262,Hindi,0,hi_f
hi_f_books_02173,Hindi,1,hi_f
hi_f_politics_00741,Hindi,0,hi_f
hi_f_books_08761,Hindi,0,hi_f
hi_f_weather_02437,Hindi,0,hi_f
hi_f_agri_00319,Hindi,1,hi_f
hi_f_weather_03191,Hindi,0,hi_f
hi_f_agri_01017,Hindi,1,hi_f
hi_f_books_04626,Hindi,1,hi_f
hi_f_general_00178,Hindi,1,hi_f
hi_f_other_00972,Hindi,1,hi_f
hi_f_books_01738,Hindi,0,hi_f
hi_f_education_02032,Hindi,1,hi_f
hi_f_books_03046,Hindi,0,hi_f
hi_f_weather_01472,Hindi,1,hi_f
hi_f_other_00106,Hindi,0,hi_f
hi_f_education_00244,Hindi,0,hi_f
hi_f_politics_02100,Hindi,1,hi_f
hi_f_education_02044,Hindi,0,hi_f
hi_f_other_01518,Hindi,1,hi_f
hi_f_books_01283,Hindi,0,hi_f
hi_f_health_00711,Hindi,0,hi_f
hi_f_books_04405,Hindi,1,hi_f
hi_f_education_02575,Hindi,1,hi_f
hi_f_books_01204,Hindi,0,hi_f
hi_f_general_01366,Hindi,0,hi_f
hi_f_books_03852,Hindi,0,hi_f
hi_f_agri_01086,Hindi,0,hi_f
hi_f_books_00147,Hindi,1,hi_f
hi_f_agri_01134,Hindi,1,hi_f
hi_f_education_02158,Hindi,0,hi_f
hi_f_weather_01630,Hindi,0,hi_f
hi_f_general_00445,Hindi,1,hi_f
hi_f_books_08475,Hindi,0,hi_f
hi_f_agri_02328,Hindi,0,hi_f
hi_f_books_02431,Hindi,0,hi_f
hi_f_weather_00474,Hindi,0,hi_f
hi_f_books_02464,Hindi,0,hi_f
hi_f_education_02431,Hindi,1,hi_f
hi_f_books_05113,Hindi,0,hi_f
hi_f_books_01793,Hindi,1,hi_f
hi_f_education_01981,Hindi,0,hi_f
hi_f_other_00601,Hindi,0,hi_f
hi_f_weather_03212,Hindi,1,hi_f
hi_f_health_00935,Hindi,0,hi_f
hi_f_other_00358,Hindi,0,hi_f
hi_f_finance_02023,Hindi,1,hi_f
hi_f_general_01505,Hindi,0,hi_f
hi_f_education_01473,Hindi,0,hi_f
hi_f_general_00855,Hindi,1,hi_f
hi_f_other_05092,Hindi,0,hi_f
hi_f_other_00127,Hindi,1,hi_f
hi_f_education_00161,Hindi,0,hi_f
hi_f_education_02721,Hindi,0,hi_f
hi_f_other_00092,Hindi,0,hi_f
hi_f_politics_01371,Hindi,1,hi_f
hi_f_education_00374,Hindi,1,hi_f
hi_f_other_00161,Hindi,1,hi_f
hi_f_general_00169,Hindi,0,hi_f
hi_f_general_02856,Hindi,0,hi_f
hi_f_other_01348,Hindi,1,hi_f
hi_f_finance_01187,Hindi,1,hi_f
hi_f_general_00218,Hindi,1,hi_f
hi_f_books_00520,Hindi,0,hi_f
hi_f_finance_01359,Hindi,0,hi_f
hi_f_books_05109,Hindi,0,hi_f
hi_f_general_01603,Hindi,1,hi_f
hi_f_politics_01416,Hindi,0,hi_f
hi_f_general_01057,Hindi,1,hi_f
hi_f_books_01183,Hindi,0,hi_f
hi_f_agri_01274,Hindi,0,hi_f
hi_f_education_02652,Hindi,1,hi_f
hi_f_other_04943,Hindi,0,hi_f
hi_f_general_01001,Hindi,0,hi_f
hi_f_general_00324,Hindi,1,hi_f
hi_f_books_01698,Hindi,1,hi_f
hi_f_books_05106,Hindi,1,hi_f
hi_f_politics_00482,Hindi,0,hi_f
hi_f_other_01611,Hindi,1,hi_f
hi_f_general_00091,Hindi,0,hi_f
hi_f_books_04439,Hindi,1,hi_f
hi_f_books_02459,Hindi,0,hi_f
hi_f_politics_03235,Hindi,1,hi_f
hi_f_general_02941,Hindi,1,hi_f
hi_f_politics_00086,Hindi,0,hi_f
hi_f_finance_01854,Hindi,1,hi_f
hi_f_books_03563,Hindi,0,hi_f
hi_f_health_02071,Hindi,0,hi_f
hi_f_education_01826,Hindi,1,hi_f
hi_f_other_05188,Hindi,0,hi_f
hi_f_finance_00571,Hindi,0,hi_f
hi_f_health_01106,Hindi,0,hi_f
hi_f_weather_02630,Hindi,0,hi_f
hi_f_agri_01315,Hindi,0,hi_f
hi_f_other_01974,Hindi,0,hi_f
hi_f_weather_02693,Hindi,0,hi_f
hi_f_books_04542,Hindi,1,hi_f
hi_f_agri_02255,Hindi,0,hi_f
hi_f_education_00977,Hindi,0,hi_f
hi_f_finance_01420,Hindi,0,hi_f
hi_f_agri_00817,Hindi,1,hi_f
hi_f_health_01159,Hindi,0,hi_f
hi_f_finance_01556,Hindi,1,hi_f
hi_f_general_01274,Hindi,1,hi_f
hi_f_education_00251,Hindi,1,hi_f
hi_f_general_01600,Hindi,0,hi_f
hi_f_books_02695,Hindi,0,hi_f
hi_f_weather_03417,Hindi,0,hi_f
hi_f_general_03027,Hindi,0,hi_f
hi_f_education_02346,Hindi,0,hi_f
hi_f_weather_00707,Hindi,1,hi_f
hi_f_books_06685,Hindi,0,hi_f
hi_f_politics_03275,Hindi,1,hi_f
hi_f_books_06911,Hindi,0,hi_f
hi_f_books_05993,Hindi,0,hi_f
hi_f_politics_00101,Hindi,1,hi_f
hi_f_general_02551,Hindi,0,hi_f
hi_f_books_00761,Hindi,1,hi_f
hi_f_weather_03213,Hindi,1,hi_f
hi_f_education_00285,Hindi,1,hi_f
hi_f_books_00807,Hindi,0,hi_f
hi_f_other_02651,Hindi,0,hi_f
hi_f_other_04667,Hindi,1,hi_f
hi_f_agri_01462,Hindi,1,hi_f
hi_f_books_02279,Hindi,0,hi_f
hi_f_books_03311,Hindi,1,hi_f
hi_f_books_03056,Hindi,1,hi_f
hi_f_education_02180,Hindi,1,hi_f
hi_f_other_00286,Hindi,1,hi_f
hi_f_books_04624,Hindi,0,hi_f
hi_f_general_01579,Hindi,0,hi_f
hi_f_weather_02415,Hindi,0,hi_f
hi_f_education_01814,Hindi,1,hi_f
hi_f_education_01411,Hindi,0,hi_f
hi_f_other_01058,Hindi,1,hi_f
hi_f_agri_00381,Hindi,1,hi_f
hi_f_weather_00202,Hindi,1,hi_f
hi_f_politics_03977,Hindi,1,hi_f
hi_f_other_00834,Hindi,1,hi_f
hi_f_health_02746,Hindi,0,hi_f
hi_f_books_03138,Hindi,0,hi_f
hi_f_agri_01341,Hindi,1,hi_f
hi_f_other_01688,Hindi,1,hi_f
hi_f_general_01289,Hindi,0,hi_f
hi_f_politics_02902,Hindi,0,hi_f
hi_f_general_01290,Hindi,1,hi_f
hi_f_other_02255,Hindi,1,hi_f
hi_f_books_00686,Hindi,1,hi_f
hi_f_finance_02007,Hindi,0,hi_f
hi_f_agri_00218,Hindi,1,hi_f
hi_f_other_01640,Hindi,1,hi_f
hi_f_other_03622,Hindi,1,hi_f
hi_f_education_02309,Hindi,0,hi_f
hi_f_books_06539,Hindi,1,hi_f
hi_f_agri_00423,Hindi,0,hi_f
hi_f_weather_02832,Hindi,0,hi_f
hi_f_health_00497,Hindi,0,hi_f
hi_f_health_01454,Hindi,1,hi_f
hi_f_education_02438,Hindi,1,hi_f
hi_f_books_02797,Hindi,0,hi_f
hi_f_agri_02369,Hindi,0,hi_f
hi_f_education_01626,Hindi,0,hi_f
hi_f_general_01935,Hindi,1,hi_f
hi_f_books_04278,Hindi,1,hi_f
hi_f_books_06029,Hindi,1,hi_f
hi_f_books_04630,Hindi,0,hi_f
hi_f_general_02730,Hindi,1,hi_f
hi_f_books_02977,Hindi,1,hi_f
hi_f_health_02589,Hindi,1,hi_f
hi_f_education_00723,Hindi,0,hi_f
hi_f_finance_00793,Hindi,0,hi_f
hi_f_books_02815,Hindi,1,hi_f
hi_f_books_05236,Hindi,0,hi_f
hi_f_politics_00421,Hindi,0,hi_f
hi_f_weather_00240,Hindi,0,hi_f
hi_f_general_02404,Hindi,0,hi_f
hi_f_health_00872,Hindi,0,hi_f
hi_f_finance_01544,Hindi,0,hi_f
hi_f_books_01554,Hindi,1,hi_f
hi_f_education_00663,Hindi,0,hi_f
hi_f_other_05333,Hindi,1,hi_f
hi_f_books_01831,Hindi,0,hi_f
hi_f_general_01191,Hindi,0,hi_f
hi_f_books_02486,Hindi,1,hi_f
hi_f_education_02423,Hindi,1,hi_f
hi_f_books_05362,Hindi,1,hi_f
hi_f_general_00253,Hindi,0,hi_f
hi_f_health_00418,Hindi,1,hi_f
hi_f_politics_03426,Hindi,1,hi_f
hi_f_education_00644,Hindi,0,hi_f
hi_f_other_05173,Hindi,0,hi_f
hi_f_other_02280,Hindi,1,hi_f
hi_f_finance_01181,Hindi,0,hi_f
hi_f_health_00644,Hindi,1,hi_f
hi_f_books_08775,Hindi,0,hi_f
hi_f_books_05183,Hindi,1,hi_f
hi_f_weather_02788,Hindi,1,hi_f
hi_f_other_01017,Hindi,1,hi_f
hi_f_general_00191,Hindi,1,hi_f
hi_f_health_01582,Hindi,0,hi_f
hi_f_books_00096,Hindi,0,hi_f
hi_f_education_01691,Hindi,0,hi_f
hi_f_agri_02339,Hindi,0,hi_f
hi_f_agri_02288,Hindi,0,hi_f
hi_f_politics_00895,Hindi,0,hi_f
hi_f_agri_00055,Hindi,0,hi_f
hi_f_politics_04275,Hindi,0,hi_f
hi_f_education_02621,Hindi,0,hi_f
hi_f_books_02690,Hindi,1,hi_f
hi_f_education_02079,Hindi,1,hi_f
hi_f_other_00851,Hindi,0,hi_f
hi_f_agri_01176,Hindi,0,hi_f
hi_f_other_00393,Hindi,1,hi_f
hi_f_books_05647,Hindi,1,hi_f
hi_f_health_00413,Hindi,0,hi_f
hi_f_finance_00325,Hindi,0,hi_f
hi_f_weather_02538,Hindi,1,hi_f
hi_f_politics_01546,Hindi,0,hi_f
hi_f_politics_01182,Hindi,1,hi_f
hi_f_general_00818,Hindi,0,hi_f
hi_f_books_03966,Hindi,0,hi_f
hi_f_finance_00153,Hindi,0,hi_f
hi_f_general_00412,Hindi,1,hi_f
hi_f_finance_00540,Hindi,0,hi_f
hi_f_books_02471,Hindi,0,hi_f
hi_f_other_00077,Hindi,0,hi_f
hi_f_general_02799,Hindi,0,hi_f
hi_f_health_01563,Hindi,0,hi_f
hi_f_other_04672,Hindi,1,hi_f
hi_f_books_02642,Hindi,0,hi_f
hi_f_general_01154,Hindi,1,hi_f
hi_f_education_01987,Hindi,1,hi_f
hi_f_politics_04394,Hindi,0,hi_f
hi_f_health_00338,Hindi,1,hi_f
hi_f_education_01176,Hindi,0,hi_f
hi_f_books_00521,Hindi,1,hi_f
hi_f_books_04385,Hindi,0,hi_f
hi_f_general_02924,Hindi,0,hi_f
hi_f_general_03112,Hindi,1,hi_f
hi_f_finance_01676,Hindi,1,hi_f
hi_f_health_02442,Hindi,0,hi_f
hi_f_general_00251,Hindi,1,hi_f
hi_f_politics_01292,Hindi,1,hi_f
hi_f_general_03005,Hindi,1,hi_f
hi_f_books_05258,Hindi,0,hi_f
hi_f_finance_01867,Hindi,0,hi_f
hi_f_other_01283,Hindi,0,hi_f
